date,news
2022-04-09,"['Tesla, Inc. (NASDAQ: TSLA) CEO Elon Musk has of late been very vocal in his criticism of the mainstream media for being biased, while also throwing his weight behind what he describes as free speech. It was the latter quest that pushed him to launch into a tirade against Twitter, Inc.', ""It's a real problem — Elon Musk (@elonmusk) April 8, 2022\n\nMusk Takes On WaPo Yet Again: Separately, Musk responded to the Washington Post for the publication's op-ed piece that criticized the Tesla CEO for his involvement with Twitter."", 'Since April 2021, AMC stock’s 1-year return has outperformed several of the world’s most popular cryptocurrency, tech and entertainment stocks: Bitcoin BTC/USD, Tesla Inc TSLA, Walt Disney Co DIS, Apple Inc AAPL, Microsoft Corporation MSFT, Advanced Micro Devices, Inc. AMD, NVIDIA Corporation NVDA and Ford Motor Company F.', ""Here's how the returns break down from April 2021 to present:\n\nBitcoin is down from $58,092.60 to $42,260.30 for a return of -27.25%\n\nTesla is up from $677.02 to $1,025.49 for a return of 51.47%\n\nDisney is down from $187.89 to $131.87 for a return of -29.82%\n\nApple is up from $133.00 to $170.09 for a return of 27.89%\n\nMicrosoft is up from $255.85 to"", ""This Entertainment Company's 1-Year Return Routs Bitcoin, Tesla, Disney, Apple, Microsoft, AMD, Nvidia And Ford"", 'Elon Musk, CEO of high-end electric vehicle maker Tesla (TSLA) - Get Tesla Inc Report, recently revealed that he acquired just over 9% of Twitter (TWTR) - Get Twitter, Inc. Report. This stake makes him the largest shareholder of the social network where he is very active.', 'It is indeed on Twitter that the billionaire communicates on the news of his various companies, whether Tesla, SpaceX, The Boring Company or Neuralink. It is also on the platform that he often settles accounts with his detractors and exchanges with his legion of fans.', ""Tesla, for example, does not spend a penny on marketing or advertising.\n\nMusk Wants Big Changes\n\nThe tech tycoon, who has more than 81 million followers on Twitter, doesn't see the point of paying for advertising when he can reach tens of millions of people around the world with a tweet."", 'They are TikTok and Instagram,"" Ross Gerber, a well-known Tesla investor commented. ""Many of them tweeting would be potentially dangerous for their careers. Most are accounts run by others they pay.""\n\n""Many seem to just use it as status not for human engagement it seems,"" another user responded.']"
2022-04-10,"['Megacap tech stocks like Alphabet and Tesla all fell, weighed down by the ongoing rise in US treasury yields.\n\nThe benchmark US 10- year yield spiked to a three-year high of 2.70%.\n\nThis came as the US Fed signalled last week that it will aggressively hike rates and reduce its massive bond holdings at $US95 billion a month starting in May.', 'EV manufacturers declined, with Rivian Automotive Inc (NASDAQ: ) and Tesla Inc (NASDAQ: ) falling 3% while Lucid Group Inc (NASDAQ: ) dipped 2.9%.', 'One of the most popular voices behind the meme cryptocurrency that is Dogecoin DOGE/USD is Tesla Inc TSLA CEO Elon Musk. Dogecoin and other cryptocurrency topics are one of the most tweeted about items by Musk, who has over 80 million followers on Twitter Inc TWTR.', 'Related Link: The 7 Most Tweeted Topics By Elon Musk: How Do Tesla, SpaceX, Bitcoin ANd Dogecoin Rank\n\nDogecoin Return: Here’s a look at how Dogecoin has performed since the two mentioned tweets by Musk.\n\nDogecoin traded at $0.002552 on April 2, 2019. A $100 investment could have purchased 39,185 Dogecoin.', 'Musk has helped boost the performance of Dogecoin many times before with tweets about the cryptocurrency, an appearance on Saturday Night Live that included mentions of Dogecoin and the acceptance of Dogecoin as a payment option for Tesla merchandise.']"
2022-04-11,"['Shares added by 3.99% Tesla Inc (TSLA) - 13,373 shares, 1.75% of the total portfolio. Shares added by 5.49%\n\nVeriti Management LLC initiated holding in CMS Energy Corp. The purchase prices were between $61.85 and $69.99, with an estimated average price of $64.81. The stock is now traded at around $72.240000.', '___\n\nTesla CEO Elon Musk won’t join Twitter’s board after all\n\nSAN FRANCISCO (AP) — Billionaire Elon Musk, one of Twitter’s biggest shareholders, is reversing course and will no longer join the company’s board of directors, less than a week after being awarded a seat.', 'Twitter rose after Tesla CEO Elon Musk said he wouldn’t be joining the company’s board after all. Musk recently became the company’s biggest individual shareholder and is now free to increase his stake. The yield on the 10-year Treasury note rose to 2.78%.\n\n___\n\nOnce a retail giant, Kmart nears extinction after closure\n\nAVENEL, N.J.', 'Several analysts have recently updated their ratings and price targets for Tesla (NASDAQ: TSLA):\n\n4/4/2022 – Tesla had its price target raised by analysts at JPMorgan Chase & Co. from $325.00 to $335.00.', 'They now have an “underweight” rating on the stock.\n\n4/4/2022 – Tesla had its price target raised by analysts at UBS Group AG from $1,000.00 to $1,100.00. They now have a “neutral” rating on the stock.\n\n4/4/2022 – Tesla had its price target raised by analysts at Cowen Inc from $660.00 to $790.00.', 'They now have a “market perform” rating on the stock.\n\n4/4/2022 – Tesla is now covered by analysts at Wedbush. They set a “buy” rating and a $1,400.00 price target on the stock.\n\n3/31/2022 – Tesla is now covered by analysts at StockNews.com.', 'They set a “hold” rating on the stock.\n\n3/21/2022 – Tesla is now covered by analysts at Jefferies Financial Group Inc.. They set a “buy” rating and a $1,250.00 price target on the stock.\n\n3/18/2022 – Tesla had its “buy” rating reaffirmed by analysts at Morgan Stanley.', 'They now have a $1,300.00 price target on the stock.\n\n3/2/2022 – Tesla had its “buy” rating reaffirmed by analysts at Zacks Investment Research.\n\n2/28/2022 – Tesla had its price target raised by analysts at Sanford C. Bernstein from $300.00 to $450.00.', 'Tesla, Inc. has a 1 year low of $546.98 and a 1 year high of $1,243.49.\n\nGet Tesla Inc alerts:\n\nTesla (NASDAQ:TSLA – Get Rating) last released its earnings results on Wednesday, January 26th. The electric vehicle producer reported $2.05 earnings per share for the quarter, topping the consensus estimate of $1.68 by $0.37.', 'Tesla had a net margin of 10.25% and a return on equity of 20.36%. The firm’s quarterly revenue was up 65.6% compared to the same quarter last year. During the same period last year, the firm posted $0.24 earnings per share. As a group, equities analysts expect that Tesla, Inc. will post 7.82 earnings per share for the current fiscal year.', 'In other Tesla news, SVP Andrew D. Baglino sold 3,500 shares of Tesla stock in a transaction that occurred on Thursday, January 27th. The shares were sold at an average price of $933.56, for a total value of $3,267,460.00.', 'Tesla, Inc designs, develops, manufactures, leases, and sells electric vehicles, and energy generation and storage systems in the United States, China, and internationally. The company operates in two segments, Automotive, and Energy Generation and Storage.', ""Receive News & Ratings for Tesla Inc Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Tesla Inc and related companies with MarketBeat.com's FREE daily email newsletter."", 'Recent Investment Analysts’ Ratings Changes for Tesla (TSLA)']"
2022-04-12,"['The lockdown in Shanghai also affected the production of some known brands, including Tesla (NASDAQ: ), German auto parts giant Bosch, and Taiwan’s Pegatron (TW:4938), another iPhone assembler.', ""Electric vehicle deliveries from automobile manufacturers in China face an unknown future as EV makers like Tesla, Volkswagen and Nio keep plants closed over Shanghai's Covid lockdown and related supply chain issues."", 'Tesla (TSLA) - Get Tesla Inc Report and other EV makers thought they would close operations for maybe four days when the lockdown was first announced, but they instead have been closed for 16 days and counting.', ""Tesla closed down its Gigafactory Shanghai production facility March 28 after China's largest city said it would lock down in two stages to conduct Covid-19 testing over nine days.\n\nThe Austin, Texas-based electric vehicle maker had notified its workers and suppliers of its shutdown at the world's largest electric vehicle factory."", 'The shutdown was the second time Tesla closed production in the Shanghai facility in March after the company shuttered for two days on March 16 as the government tightened restrictions because of a rise in Covid omicron cases.', 'More Clouds Loom Over Tesla, Nio and Volkswagen', 'Musk, the chief executive of Tesla Inc. TSLA, +1.13% and SpaceX and the world’s wealthiest individual, did not make his stake known until April 4.\n\nRasella is seeking class-action status for his suit on behalf of Twitter investors who sold their stock between March 24 and April 4.']"
2022-04-13,"['Blomst via Pixabay, Canva\n\nMarket Share Example: Tesla (NASDAQ: TSLA)\n\nIn 2021, 14% of all electric vehicles sold worldwide were Teslas. This means that Tesla had the largest market share of any electric vehicle manufacturer in the world. Volkswagen and SAIC took second and third place, with 12% and 11% shares respectively.', 'Electric vehicle manufacturers lifted as Rivian Automotive Inc (NASDAQ: ) gained 7.9%, while Tesla Inc (NASDAQ: ) and Lucid Group Inc (NASDAQ: ) gained 3.6% apiece.\n\nFinancial heavyweights finished mixed with Citizens Financial Group Inc (NYSE: ) up 0.8%, Bank of America Corp (NYSE: ) down 0.9% and Citigroup Inc (NYSE: ) dipping 0.4%.', ""Carmakers from Mercedes-Benz to Tesla (NASDAQ: ) to China's Nio (NYSE: ) are in a neck-to-neck race to produce higher range cars that dispel consumer anxiety over the lack of widespread charging infrastructure for electric vehicles.""]"
2022-04-14,"[""Tesla Inc Chairman Elon Musk offered to take Twitter Inc private with a $41 billion cash offer. The social media company's shares oscillated throughout the session but closed down 1.7%."", ""Cramer was also upbeat on Tesla (TSLA) - Get Tesla Inc Report and United Airlines UAL after Delta's (DAL) - Get Delta Air Lines, Inc. Report strong comments earlier this week.\n\nThen on Thursday, both AT&T (T) - Get AT&T Inc. Report and Freeport-McMoRan (FCX) - Get Freeport-McMoRan, Inc. Report report results."", ""Cramer's Mad Money Recap 4/14: Bank of America, Netflix, Tesla"", ""Among individual companies, Twitter fell 1.5 per cent as Tesla chief executive Elon Musk, who owns 9.2 per cent of the social media company, launched a hostile US$43 billion takeover bid for the company.\n\nThe move follows Musk's criticism of the platform.""]"
2022-04-15,"[""Demand for electric vehicle giant Tesla's (TSLA) - Get Tesla Inc Report cars has been rising, despite an ongoing supply chain shortage and Russia's invasion of Ukraine.\n\nThus far, it has been able to keep up with some of that demand."", 'But Tesla Chief Executive Elon Musk still had to raise prices across select models last month.\n\nHe warned users about the uptick in a tweet:\n\nAn Exodus Hits The Used Tesla Market\n\nHowever, there is one place where you can find slightly cheaper used Teslas.', 'Data reviewed by Bloomberg found that the value of some Tesla models, including its Model X, have dropped as much as 15% in Hong Kong.\n\nNow many of those models are hitting that market at a major discount from their original sales price.', 'Sees Used Tesla Demand Soar\n\nIn a reversal of that trend, the price of a used Tesla has shot up in the U.S.\n\n""[A] one-year-old Model Ys, one of Tesla’s most-popular models, sold for an average of more than $65,000 in December,"" an increase of roughly $2,100, the Wall Street Journal reports.', ""Tesla rentals are also expensive.\n\nU.S. rental car major Hertz HTZ, which ordered 100,000 Tesla cars last year, reportedly charges a premium of $100 a day for Tesla rentals, according to a Barron's report from December 2021.\n\nTesla will post fiscal first-quarter results on April 20 next week."", ""Thursday's spectacle of Elon Musk's attempt to buy Twitter for about $43 billion has diverted attention from a significant Tesla production snag in China."", 'Bloomberg reports that Tesla Giga Shanghai, a factory operated by Tesla, Inc. in Shanghai, China, which produces Model 3 and Model Y vehicles, has had production lines shuttered for nearly three weeks due to city-wide lockdowns to control the spread of COVID-19.', ""This is news that will undoubtedly remove the few rare clouds that block Tesla's (TSLA) - Get Tesla Inc Report 2022 horizon.\n\nElon Musk's company was set to have an exceptional year both in terms of production and vehicle deliveries. Estimates from analysts and industry sources were anticipating a record vintage."", 'Tesla would deliver at least 1.42 million vehicles in 2022, experts agreed last month.', 'In all, Tesla now has four production sites — Fremont in California, Shanghai in China, Berlin and Austin — suggesting the automaker can produce at least two million vehicles a year if those plants are running at full capacity.\n\nLast year, Tesla produced 930,422 vehicles and delivered 936,172 cars with just two factories in operation.', 'A Shortfall of at Least 37,800 Vehicles in 18 Days\n\nBut the beautiful machine and the its gear jammed on March 28, when Tesla was forced to close its Shanghai factory to comply with lockdown measures during a resurgence of the pandemic.\n\nThis suspension is a real headache for Tesla, as the impact is colossal.', ""That 37,800 fewer vehicles represent nearly 21% of the vehicles Tesla sold in China in the first quarter.\n\nTesla's Shanghai factory, which opened in January 2020, delivered 65,814 EVs in March, thus closing on a good a very solid first quarter.\n\nIndeed, Tesla had delivered 59,845 units in January and 56,515 copies in February."", 'Tesla is preparing to reopen the factory next week. Musk\'s group has warned some employees that production is expected to resume on April 17. This recovery, which would take place while the lockdown is still in effect, would take place in the form of the ""closed-loop"".', 'To achieve this Tesla got the green light from the authorities, reports Reuters.\n\n""The plan for resuming production has the blessing of local authorities but could still be subject to change depending on how the epidemic situation develops in the city, said the people, who declined to be named as the matter is private,"" Reuters warned.', 'One Shift to Begin With\n\nIf there is no change by April 17, Tesla is only expected to partially resume production with one shift. The company will reassess the situation a little later to determine whether to bring everyone back or not.\n\nTesla did not immediately respond to a request for comment from TheStreet.', 'A partial resumption of production is good news for Tesla because it comes at a time when demand for electric vehicles is strong.\n\nBut the group remains vulnerable to what is happening with its suppliers, because logistics have been completely disrupted by the return of the pandemic.', 'It is not certain that all suppliers of components that Tesla needs are operational.\n\nBesides Tesla, Nio (NIO) - Get NIO Inc. (China) Report and Volkswagen (VWAGY) - Get Volkswagen AG Report also have their production halted. It is unclear at this time when the two vehicle manufacturers expect to reopen their respective factories.', 'Tesla Has Very Good News from China']"
2022-04-16,"['German Chancellor Olaf Scholz, Brandenburg Premier Dietmar Woidke and Elon Musk attend the opening ceremony of the new Tesla Gigafactory for electric cars in Gruenheide, Germany, March 22, 2022.', ""Patrick Pleul/Pool via REUTERS\n\nBy Hyunjoo Jin\n\nSAN FRANCISCO (Reuters) - A federal judge has ruled that Tesla (NASDAQ: ) CEO Elon Musk's 2018 tweets about having secured financing to take the company private were false, according to court filings by Tesla investors suing the billionaire over the tweets."", 'Musk on Thursday claimed that funding actually had been secured to take Tesla private in 2018. He settled with U.S. securities regulators over what the agency found to be false statements, paying fines and agreeing to have a lawyer approve some of his tweets before posting them.\n\nThat April 1 decision was not listed on the court docket.', 'Alex Spiro, a lawyer for Musk and Tesla, on Saturday again asserted that it was true that Musk was considering taking Tesla private in 2018 and had financing for that move.', 'The case is In re Tesla Inc Securities Litigation, U.S. District Court, Northern District of California, No. 18-04865.', ""Judge rules Musk's tweets over taking Tesla private were false, investors say By Reuters"", 'Equities research analysts expect that Tesla, Inc. (NASDAQ:TSLA – Get Rating) will announce $17.29 billion in sales for the current quarter, according to Zacks Investment Research.', 'Zacks’ sales averages are an average based on a survey of research firms that cover Tesla.\n\nGet Tesla alerts:\n\nTesla (NASDAQ:TSLA – Get Rating) last posted its earnings results on Wednesday, January 26th.', 'Mizuho lifted their target price on shares of Tesla from $950.00 to $1,300.00 and gave the stock a “buy” rating in a report on Wednesday, January 5th. Citigroup upped their price objective on shares of Tesla from $262.00 to $313.00 and gave the stock a “sell” rating in a research report on Thursday, January 27th.', 'Canaccord Genuity Group boosted their target price on shares of Tesla from $1,040.00 to $1,200.00 in a report on Friday, January 28th. Credit Suisse Group raised shares of Tesla from a “neutral” rating to an “outperform” rating and set a $1,025.00 price objective on the stock in a research note on Monday, January 31st.', 'According to MarketBeat.com, Tesla currently has an average rating of “Hold” and an average price target of $942.74.\n\nTesla stock traded down $37.37 during mid-day trading on Monday, reaching $985.00. The company’s stock had a trading volume of 19,444,231 shares, compared to its average volume of 25,067,900.', 'Norges Bank acquired a new position in shares of Tesla in the 4th quarter valued at $7,918,804,000. BlackRock Inc. boosted its holdings in shares of Tesla by 4.7% in the 3rd quarter.', 'Finally, Clear Street LLC acquired a new position in shares of Tesla in the 4th quarter valued at $1,447,578,000. Institutional investors and hedge funds own 40.64% of the company’s stock.', 'About Tesla (Get Rating)\n\nTesla, Inc designs, develops, manufactures, leases, and sells electric vehicles, and energy generation and storage systems in the United States, China, and internationally. The company operates in two segments, Automotive, and Energy Generation and Storage.', 'Featured Articles\n\nGet a free copy of the Zacks research report on Tesla (TSLA)\n\nFor more information about research offerings from Zacks Investment Research, visit Zacks.com\n\nWant More Great Investing Ideas?', ""Receive News & Ratings for Tesla Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Tesla and related companies with MarketBeat.com's FREE daily email newsletter."", 'Zacks: Analysts Anticipate Tesla, Inc. (NASDAQ:TSLA) Will Post Quarterly Sales of $17.29 Billion', 'As electric vehicle maker Tesla (TSLA) - Get Tesla Inc Report is preparing to resume operations at its Gigafactory Shanghai after shutting down since March 28 for a Covid-19 lockdown, tech giant Apple (AAPL) - Get Apple Inc. Report faces a new threat of a manufacturing shutdown in China for one of its popular products.', ""Tesla plans to resume production at its Shanghai plant on April 18 after a three-week shutdown that was required as part of the city's Covid-19 lockdown. China's largest city locked down on March 28 in two stages to conduct Covid-19 testing over nine days."", 'Finding a Way to Reopen\n\nTesla is expected to implement ""closed-loop"" operations, which authorities have approved, that requires workers to remain in the plant at all times. Employees will live, work and sleep in isolation from the rest of the world to prevent the spread of the virus.']"
2022-04-17,"['Abbott Laboratories, Anthem, ASML Holding, Baker Hughes, Crown Castle International, CSX, Equifax, Kinder Morgan, Lam Research, Nasdaq, Procter & Gamble, and Tesla report earnings on Wednesday; American Airlines, AT&T, Blackstone, Danaher, Dow, Freeport-McMoRan, Intuitive Surgical, Marsh & McLennan, NextEra Energy, Nucor, Philip Morris International', 'Big tech bellwethers are also set to share quarterly earnings, with Netflix due on Tuesday and Tesla out on Wednesday. Snap reports Thursday. United Airlines, American Airlines and Alaska Air are also on the calendar, as are railroads CSX and Union Pacific.', 'Tesla, Procter & Gamble, and United Airlines Holdings report on Wednesday. AT&T, Dow, and American Airlines Group go on Thursday and Verizon Communications and American Express close the week on Friday.\n\nEconomic data out next week will include several activity indicators and measures of the U.S. housing market.', 'Wednesday 4/20\n\nAbbott Laboratories, Anthem, ASML Holding, Baker Hughes, Crown Castle International, CSX, Equifax, Kinder Morgan, Lam Research, Nasdaq, Procter & Gamble, and Tesla release quarterly results.\n\nThe National Association of Realtors reports existing-home sales for March.', 'Tesla, AT&T, Netflix, Bank of America, IBM, and Other Stocks to Watch This Week']"
2022-04-18,"['Elon Musk’s Tesla will also release its earnings stats this week.\n\nASX futures rose 11 points or 0.15 per cent. The ASX 200 last closed near its highest point since early January at 7523.4 points on Thursday, April 14.', 'US earnings season will again be in focus this week, with a number of large banks set to report along with tech names such as Tesla and Netflix.\n\nSo far, US companies have outperformed in Q1 with aggregate earnings coming in above market estimates.', ""Tesla CEO has made a $43 billion bid to buy the microblogging website but hasn't given details on how he plans to fund the deal.\n\nThe battle for control of Twitter (TWTR) - Get Twitter, Inc. Report is shaping up to be a battle of titans.\n\nOne of those fights like Wall Street hasn't seen in a long time."", 'He would therefore have to sell his Tesla shares or his SpaceX shares to have the cash he will need.\n\nBut for its part, Twitter\'s board of directors implemented a ""poison pill ""on April 15, the purpose of which is to make it difficult to take control of the company for a potential buyer holding 15% of Twitter.', 'Twitter also allows the tech tycoon not to spend money on marketing and advertising since he announces there the news of his various companies -- Tesla (TSLA) - Get Tesla Inc Report, SpaceX, The Boring Company, Neuralink -- without having to pay a penny.\n\nBut Musk criticizes the principles of free speech on the platform.']"
2022-04-19,"[""For once Elon Musk's Tesla (TSLA) - Get Tesla Inc Report is behind the curve in introducing a new trendy vehicle with lots of consumer appeal.\n\nMusk's EV maker, which famously draws most of the attention non-gas powered cars get these days, is about to get lapped by a reinvigorated traditional automaker."", 'Even though Musk touted a pickup truck from Tesla several years ago, production has yet to launch.\n\nHe said the company anticipates beginning manufacturing of the Tesla pickup next year at its newly opened factory in Texas.', ""The F-150 Lightning also shares something else with Tesla.\n\nThe base model F-150 Lightning lists for slightly over $40,000, vs. $30,000 for a gas model. That's roughly where Tesla's Model 3 vehicles start as well.\n\nBut work your way up the scale to a fully tricked out F-150 Lightning Platinum, and the MSRP jumps to a cool $90,874.\n\nThat's right."", 'Read: ‘Private markets get it,’ but disruptive tech is beaten-up in the stock market, says ARK’s Cathie Wood\n\nSpecifically, the fund’s largest holding, shares of Tesla Inc. TSLA, +2.38% , were off 18.4% since peaking Nov. 4, 2021, followed by a nearly 82% drop in its second-largest exposure, Zoom Video Communications Inc.', 'Note that Tesla (TSLA), the #5 holding with a 2.1% weight, has also announced its intention to split the stock once again (likely 5:1).\n\nBut, of course, there are large-cap stocks outside of the tech sector.']"
2022-04-20,"[""The supply chain crunch hit Tesla Inc.'s solar energy business hard this winter.\n\nThe company's solar energy deployments – including the solar roof made at Tesla's Buffalo plant – plunged by nearly half during the first quarter because of problems getting supplies from outside the United States."", 'Tesla said it installed 48 megawatts of solar energy generating capacity during the first three months of this year, 48% less than the 92 megawatts of solar capacity it installed during the same period last year.\n\nTesla blamed supply chain issues for the drop.', 'Tesla CEO Elon Musk said he expects the supply shortages that affected the company\'s battery and solar energy businesses to be resolved.\n\nSupport Local Journalism Your subscription makes our reporting possible. Support this work for $1 a month\n\n""I expect batteries and solar to grow well this year,"" Musk said during a conference call Wednesday.', ""Tesla said sales of its solar roof – one of the primary products made at the company's Buffalo plant – also increased, although it provided no details.\n\nAnalysts believe Tesla has installed a relatively small number of solar roofs, so even a high percentage increase likely involves a modest number of additional deployments."", 'Tesla CEO Elon Musk admitted last spring that the company made “significant mistakes” that underestimated how difficult the new roofing product would be to install on some roofs.\n\nInstalling the solar tiles is complicated even on a regular, square roof, with the extra circuitry and engineering that the solar roof requires.', ""GAF Energy has launched a line of solar shingles that provide homeowners with a built-in solar power array, as does Tesla's solar roof, but in a simpler format that can be installed by roofers, rather than the specially trained teams used by Tesla."", 'Tesla said earlier this year that it has 1,619 full-time and 17 part-time employees at the Buffalo factory, comfortably topping the 1,460 jobs that Tesla needed to avoid a $41.2 million penalty from the state, which spent $950 million to build and partially equip the plant.', 'Tesla (ticker: TSLA) earned a record $3.22 per share from $18.8 billion in total sales, its highest total ever. Wall Street was looking for earnings per share of about $2.20 to $2.30 from about $18 billion in sales. In the fourth quarter of 2021, Tesla earned $2.54 a share on sales of $17.7 billion.', 'Sales of regulatory credits, which Tesla receives because it produces more than its fair share of low-emission vehicles, contributed to the surprise. Credit sales came in at $679 million in the first quarter, more than double expectations for about $312 million.', 'Tesla management cited inflation pressures in its news release. But Tesla’s cost per car dropped compared with the fourth quarter. That was a surprise. One partial explanation is that Tesla buys batteries and materials on long-term contracts. That can delay the impact when spot prices shoot higher.', 'Another reason costs fell was that about half the cars Tesla shipped in the first quarter included iron-phosphate, or LFP, batteries. Those are lithium-ion batteries without more expensive cobalt or nickel metals that allow for better performance.', 'Aside from first-quarter results, Tesla offered guidance. “We remain confident of 50% growth in vehicle production in 2022 versus 2021,” Musk said on the company’s conference call. “I think we have a reasonable shot at a 60% increase over last year.”\n\nThat will soothe investors who are worried about production rates.', 'At 55% volume growth, the mid-point of Musk’s numbers, Tesla would deliver about 1.45 million vehicles in 2022. That’s close to what Wall Street expects.\n\nMusk also said the company is working on a new vehicle dedicated to robotaxis. Tesla continues to invest heavily in its self-driving software and technology.', 'Shares have dropped three of the past four times Tesla has reported quarterly numbers. All four times, the company beat analysts’ projections.\n\nGiven the positive numbers and guidance, the stock appears likely to rise Thursday.\n\nWrite to Al Root at allen.root@dowjones.com', 'jetcityimage/iStock Editorial via Getty Images\n\nAfter the bell on Wednesday, we received first quarter results from electric vehicle maker Tesla (NASDAQ:TSLA) in this shareholder letter. Investors were curious to see how the Shanghai shutdown in Q1 impacted results, along with the start of production in two new factories.', ""As I discussed in my earnings preview article, I expected Tesla would once again beat street estimates that were again ridiculously low. The company did just that, coming in just above $18.75 billion in total revenue and at $3.22 in non-GAAP EPS. That's nearly a billion ahead on the top line and a dollar on the bottom line."", 'Tesla Quarterly Results (Author Estimates, Tesla Q1 Letter)\n\nSo what was the big surprise here? Well, it was one of the big points that the bears have trumpeted over time, and that was regulatory credits.', 'Tesla reported revenue from these credits of $679 million, more than double the $314 million reported in Q4, and about $400 million above what I was expecting. On the call, it was stated that a change in CAFE rules resulted in a $288 million one time credit benefit.', 'On the margin side, Tesla reported GAAP gross margins of 32.9%, up about 230 basis points over Q4 levels. However, a good chunk of that, 150 basis points, was due to the credit sales, but overall auto margins still rose.', 'As I discussed previously, price raises were likely to flow through, which they did with average selling prices per delivery rising a few percent, and Tesla was able to overcome some inflationary headwinds out there. Both energy and service margins weakened, coming in below what I was expecting.', 'With Tesla now producing solid GAAP profits, cash flow again came in strong. Free cash flow was more than $2.2 billion, although that was down more than half a billion sequentially.', ""In the end, Tesla impressed with its headline results, although the large amount of regulatory credit sales takes a bit of shine off the results. Those sales, along with price raises, helped boost margins over Q4 levels, so Tesla's results handily beat the usually low street estimates."", ""Tesla shares are up about 5% on the news, which I think is a fair reaction for now, as I don't really believe that these Q1 results do much either way to change the long-term narrative."", 'Tesla: Regulatory Credits Drive Big Beats (NASDAQ:TSLA)']"
2022-04-21,"['Tesla delivers record profit\n\nTesla (NASDAQ: TSLA) was the standout, with the company delivering a record quarterly profit of US$3.2 billion after sales revenue surged 81% to US$18.6 billion in March.\n\nThe group is clearly managing pandemic and supply chain issues better than its competitors.', 'Tesla shares gained more than 3%.\n\nCarvana share price tanks\n\nIt was the opposite story for Carvana (NYSE: CVNA), which may well have been one of the best examples of profitless tech.', 'US stock markets turn on Powell comments, Tesla delivers record quarter', ""But then came Tesla (TSLA) - Get Tesla Inc Report, which is the best manufacturer of electric vehicles in the world and is dominating in both Germany and China. America once again has auto bragging rights, Cramer said, and the stock's 3.2% move higher Thursday is totally justified."", ""Cramer's Mad Money Recap 4/12: Tesla, Nucor, Boeing"", 'Tesla meanwhile rose by another 3% after beating estimates with its Q1 trading update.\n\nTesla reported $18.8bn in revenue for Q1 of 2022, up 81% from a year earlier.', 'Elon Musk stole most of the financial headlines (again), with news that he’s rustled up US$46.5bn in funding to take Twitter private, including a US$12.5bn margin loan secured against his shares in Tesla.']"
